customer_id,first_name,last_name,email,phone_number,registration_date
C00735,FirstName735,LastName735,customer735@example.com,+1-800-1322206,1511295084430
C00736,FirstName736,LastName736,customer736@example.com,+1-800-8343677,1519071084430
C00737,FirstName737,LastName737,customer737@example.com,+1-800-1740012,1733688684430
C00738,FirstName738,LastName738,customer738@example.com,+1-800-5083241,1499285484430
C00739,FirstName739,LastName739,customer739@example.com,+1-800-7903968,1524687084430
C00740,FirstName740,LastName740,customer740@example.com,+1-800-7793066,1438459884430
C00741,FirstName741,LastName741,customer741@example.com,+1-800-2574705,1706559084430
C00742,FirstName742,LastName742,customer742@example.com,+1-800-8272682,1521835884430
C00743,FirstName743,LastName743,customer743@example.com,+1-800-2035437,1670789484430
C00744,FirstName744,LastName744,customer744@example.com,+1-800-1752247,1496607084430
C00745,FirstName745,LastName745,customer745@example.com,+1-800-8310345,1599509484430
C00746,FirstName746,LastName746,customer746@example.com,+1-800-7997547,1426968684430
C00747,FirstName747,LastName747,customer747@example.com,+1-800-4768918,1483128684430
C00748,FirstName748,LastName748,customer748@example.com,+1-800-1914618,1636920684430
C00749,FirstName749,LastName749,customer749@example.com,+1-800-9243618,1457986284430
C00750,FirstName750,LastName750,customer750@example.com,+1-800-6806744,1693253484430
C00751,FirstName751,LastName751,customer751@example.com,+1-800-3831092,1485634284430
C00752,FirstName752,LastName752,customer752@example.com,+1-800-9418970,1455567084430
C00753,FirstName753,LastName753,customer753@example.com,+1-800-7680987,1530130284430
C00754,FirstName754,LastName754,customer754@example.com,+1-800-3755457,1441311084430
C00755,FirstName755,LastName755,customer755@example.com,+1-800-9582864,1634328684430
C00756,FirstName756,LastName756,customer756@example.com,+1-800-4404208,1719605484430
C00757,FirstName757,LastName757,customer757@example.com,+1-800-6160185,1581797484430
C00758,FirstName758,LastName758,customer758@example.com,+1-800-3827051,1698178284430
C00759,FirstName759,LastName759,customer759@example.com,+1-800-7060914,1497730284430
C00760,FirstName760,LastName760,customer760@example.com,+1-800-6613991,1689019884431
C00761,FirstName761,LastName761,customer761@example.com,+1-800-8418357,1684699884431
C00762,FirstName762,LastName762,customer762@example.com,+1-800-3216234,1730405484431
C00763,FirstName763,LastName763,customer763@example.com,+1-800-6112035,1731874284431
C00764,FirstName764,LastName764,customer764@example.com,+1-800-1883296,1691266284431
C00765,FirstName765,LastName765,customer765@example.com,+1-800-6015852,1644091884431
C00766,FirstName766,LastName766,customer766@example.com,+1-800-9564114,1458418284431
C00767,FirstName767,LastName767,customer767@example.com,+1-800-1608669,1662581484431
C00768,FirstName768,LastName768,customer768@example.com,+1-800-9319824,1641586284431
C00769,FirstName769,LastName769,customer769@example.com,+1-800-2355495,1669493484431
C00770,FirstName770,LastName770,customer770@example.com,+1-800-8301403,1570738284431
C00771,FirstName771,LastName771,customer771@example.com,+1-800-1657972,1701029484431
C00772,FirstName772,LastName772,customer772@example.com,+1-800-9896175,1587931884431
C00773,FirstName773,LastName773,customer773@example.com,+1-800-4443053,1562703084431
C00774,FirstName774,LastName774,customer774@example.com,+1-800-4204075,1508962284431
C00775,FirstName775,LastName775,customer775@example.com,+1-800-6519002,1691093484431
C00776,FirstName776,LastName776,customer776@example.com,+1-800-6741122,1567973484431
C00777,FirstName777,LastName777,customer777@example.com,+1-800-7831850,1726690284431
C00778,FirstName778,LastName778,customer778@example.com,+1-800-4583739,1520539884431
C00779,FirstName779,LastName779,customer779@example.com,+1-800-4190992,1421611884431
C00780,FirstName780,LastName780,customer780@example.com,+1-800-5495737,1587154284431
C00781,FirstName781,LastName781,customer781@example.com,+1-800-1685279,1673208684431
C00782,FirstName782,LastName782,customer782@example.com,+1-800-5414463,1484165484431
C00783,FirstName783,LastName783,customer783@example.com,+1-800-4985248,1543608684431
C00784,FirstName784,LastName784,customer784@example.com,+1-800-1180001,1722111084431
C00785,FirstName785,LastName785,customer785@example.com,+1-800-1880960,1494879084431
C00786,FirstName786,LastName786,customer786@example.com,+1-800-1313300,1596226284431
C00787,FirstName787,LastName787,customer787@example.com,+1-800-7300521,1430079084431
C00788,FirstName788,LastName788,customer788@example.com,+1-800-1214036,1725048684431
C00789,FirstName789,LastName789,customer789@example.com,+1-800-2847075,1546719084431
C00790,FirstName790,LastName790,customer790@example.com,+1-800-6958020,1586031084431
C00791,FirstName791,LastName791,customer791@example.com,+1-800-1523458,1704917484431
C00792,FirstName792,LastName792,customer792@example.com,+1-800-7391560,1612123884431
C00793,FirstName793,LastName793,customer793@example.com,+1-800-3898043,1666987884431
C00794,FirstName794,LastName794,customer794@example.com,+1-800-2217599,1732479084431
C00795,FirstName795,LastName795,customer795@example.com,+1-800-3286056,1578773484431
C00796,FirstName796,LastName796,customer796@example.com,+1-800-8045091,1532808684431
C00797,FirstName797,LastName797,customer797@example.com,+1-800-9808719,1611605484431
C00798,FirstName798,LastName798,customer798@example.com,+1-800-3329193,1713298284431
C00799,FirstName799,LastName799,customer799@example.com,+1-800-4944404,1507147884431
C00800,FirstName800,LastName800,customer800@example.com,+1-800-7031888,1703448684431
C00801,FirstName801,LastName801,customer801@example.com,+1-800-2146489,1660507884431
C00802,FirstName802,LastName802,customer802@example.com,+1-800-7265829,1512418284431
C00803,FirstName803,LastName803,customer803@example.com,+1-800-3467248,1733083884431
C00804,FirstName804,LastName804,customer804@example.com,+1-800-2802899,1680120684431
C00805,FirstName805,LastName805,customer805@example.com,+1-800-8171806,1477944684431
C00806,FirstName806,LastName806,customer806@example.com,+1-800-9180370,1434831084431
C00807,FirstName807,LastName807,customer807@example.com,+1-800-6581453,1534450284431
C00808,FirstName808,LastName808,customer808@example.com,+1-800-4475922,1635970284431
C00809,FirstName809,LastName809,customer809@example.com,+1-800-7440177,1640031084431
C00810,FirstName810,LastName810,customer810@example.com,+1-800-9735027,1466712684431
C00811,FirstName811,LastName811,customer811@example.com,+1-800-3509427,1655237484431
C00812,FirstName812,LastName812,customer812@example.com,+1-800-9716036,1629317484431
C00813,FirstName813,LastName813,customer813@example.com,+1-800-6693485,1720383084431
C00814,FirstName814,LastName814,customer814@example.com,+1-800-7208087,1524687084431
C00815,FirstName815,LastName815,customer815@example.com,+1-800-4722912,1664223084431
C00816,FirstName816,LastName816,customer816@example.com,+1-800-9042818,1631218284431
C00817,FirstName817,LastName817,customer817@example.com,+1-800-9089586,1510863084431
C00818,FirstName818,LastName818,customer818@example.com,+1-800-7269108,1549656684431
C00819,FirstName819,LastName819,customer819@example.com,+1-800-9376426,1626120684431
C00820,FirstName820,LastName820,customer820@example.com,+1-800-6767943,1702584684431
C00821,FirstName821,LastName821,customer821@example.com,+1-800-1209017,1493669484431
C00822,FirstName822,LastName822,customer822@example.com,+1-800-3015255,1466626284431
C00823,FirstName823,LastName823,customer823@example.com,+1-800-1903284,1487967084431
C00824,FirstName824,LastName824,customer824@example.com,+1-800-1265719,1513023084431
C00825,FirstName825,LastName825,customer825@example.com,+1-800-4200084,1589746284431
C00826,FirstName826,LastName826,customer826@example.com,+1-800-6643377,1446235884431
C00827,FirstName827,LastName827,customer827@example.com,+1-800-1106108,1485202284431
C00828,FirstName828,LastName828,customer828@example.com,+1-800-7990758,1574971884431
C00829,FirstName829,LastName829,customer829@example.com,+1-800-3842506,1577045484431
C00830,FirstName830,LastName830,customer830@example.com,+1-800-5383112,1443557484431
C00831,FirstName831,LastName831,customer831@example.com,+1-800-1511545,1652040684431
C00832,FirstName832,LastName832,customer832@example.com,+1-800-7169799,1572207084431
C00833,FirstName833,LastName833,customer833@example.com,+1-800-5506121,1693685484431
C00834,FirstName834,LastName834,customer834@example.com,+1-800-7133403,1593375084431
C00835,FirstName835,LastName835,customer835@example.com,+1-800-9015802,1726603884431
C00836,FirstName836,LastName836,customer836@example.com,+1-800-5043650,1485979884431
C00837,FirstName837,LastName837,customer837@example.com,+1-800-4542971,1424981484431
C00838,FirstName838,LastName838,customer838@example.com,+1-800-3645218,1531685484431
C00839,FirstName839,LastName839,customer839@example.com,+1-800-9515543,1693339884431
C00840,FirstName840,LastName840,customer840@example.com,+1-800-3198874,1714507884431
C00841,FirstName841,LastName841,customer841@example.com,+1-800-5621818,1455826284431
C00842,FirstName842,LastName842,customer842@example.com,+1-800-4235664,1729282284431
C00843,FirstName843,LastName843,customer843@example.com,+1-800-5759755,1466885484431
C00844,FirstName844,LastName844,customer844@example.com,+1-800-2877893,1541621484431
C00845,FirstName845,LastName845,customer845@example.com,+1-800-4708319,1730664684431
C00846,FirstName846,LastName846,customer846@example.com,+1-800-8523168,1456517484431
C00847,FirstName847,LastName847,customer847@example.com,+1-800-9456001,1538597484431
C00848,FirstName848,LastName848,customer848@example.com,+1-800-6348510,1481832684431
C00849,FirstName849,LastName849,customer849@example.com,+1-800-4828835,1504901484431
C00850,FirstName850,LastName850,customer850@example.com,+1-800-9011414,1689279084431
C00851,FirstName851,LastName851,customer851@example.com,+1-800-5149626,1703621484431
C00852,FirstName852,LastName852,customer852@example.com,+1-800-7698268,1492546284431
C00853,FirstName853,LastName853,customer853@example.com,+1-800-9218234,1481314284431
C00854,FirstName854,LastName854,customer854@example.com,+1-800-3219807,1472242284431
C00855,FirstName855,LastName855,customer855@example.com,+1-800-1179039,1548965484431
C00856,FirstName856,LastName856,customer856@example.com,+1-800-7200562,1600805484431
C00857,FirstName857,LastName857,customer857@example.com,+1-800-4251618,1730405484431
C00858,FirstName858,LastName858,customer858@example.com,+1-800-1138302,1615752684431
C00859,FirstName859,LastName859,customer859@example.com,+1-800-9258000,1677183084431
C00860,FirstName860,LastName860,customer860@example.com,+1-800-7754239,1476303084431
C00861,FirstName861,LastName861,customer861@example.com,+1-800-1069172,1471637484431
C00862,FirstName862,LastName862,customer862@example.com,+1-800-7429517,1647461484431
C00863,FirstName863,LastName863,customer863@example.com,+1-800-2682977,1598213484431
C00864,FirstName864,LastName864,customer864@example.com,+1-800-3475017,1620591084431
C00865,FirstName865,LastName865,customer865@example.com,+1-800-3654170,1620591084431
C00866,FirstName866,LastName866,customer866@example.com,+1-800-7474455,1728936684431
C00867,FirstName867,LastName867,customer867@example.com,+1-800-7750086,1546546284431
C00868,FirstName868,LastName868,customer868@example.com,+1-800-2784544,1489263084431
C00869,FirstName869,LastName869,customer869@example.com,+1-800-9134739,1452543084431
C00870,FirstName870,LastName870,customer870@example.com,+1-800-8771816,1625602284431
C00871,FirstName871,LastName871,customer871@example.com,+1-800-3629712,1681675884431
C00872,FirstName872,LastName872,customer872@example.com,+1-800-3824139,1631563884431
C00873,FirstName873,LastName873,customer873@example.com,+1-800-4814960,1629231084431
C00874,FirstName874,LastName874,customer874@example.com,+1-800-8917879,1722197484431
C00875,FirstName875,LastName875,customer875@example.com,+1-800-2263359,1488917484431
C00876,FirstName876,LastName876,customer876@example.com,+1-800-3275274,1543435884431
C00877,FirstName877,LastName877,customer877@example.com,+1-800-2021792,1691784684431
C00878,FirstName878,LastName878,customer878@example.com,+1-800-2689315,1426968684431
C00879,FirstName879,LastName879,customer879@example.com,+1-800-7481818,1645906284431
C00880,FirstName880,LastName880,customer880@example.com,+1-800-2179724,1714075884431
C00881,FirstName881,LastName881,customer881@example.com,+1-800-8946270,1504901484431
C00882,FirstName882,LastName882,customer882@example.com,+1-800-9930817,1658693484431
C00883,FirstName883,LastName883,customer883@example.com,+1-800-4115362,1434312684431
C00884,FirstName884,LastName884,customer884@example.com,+1-800-4642495,1720296684431
C00885,FirstName885,LastName885,customer885@example.com,+1-800-9885320,1478290284431
C00886,FirstName886,LastName886,customer886@example.com,+1-800-5528899,1606335084431
C00887,FirstName887,LastName887,customer887@example.com,+1-800-8725621,1709323884431
C00888,FirstName888,LastName888,customer888@example.com,+1-800-8983314,1604088684431
C00889,FirstName889,LastName889,customer889@example.com,+1-800-5634196,1587759084431
C00890,FirstName890,LastName890,customer890@example.com,+1-800-6219448,1556223084431
C00891,FirstName891,LastName891,customer891@example.com,+1-800-1832221,1625947884432
C00892,FirstName892,LastName892,customer892@example.com,+1-800-1213255,1442866284432
C00893,FirstName893,LastName893,customer893@example.com,+1-800-2333479,1511295084432
C00894,FirstName894,LastName894,customer894@example.com,+1-800-6277851,1701893484432
C00895,FirstName895,LastName895,customer895@example.com,+1-800-5281678,1700683884432
C00896,FirstName896,LastName896,customer896@example.com,+1-800-7761093,1656792684432
C00897,FirstName897,LastName897,customer897@example.com,+1-800-3773093,1632168684432
C00898,FirstName898,LastName898,customer898@example.com,+1-800-2015277,1503778284432
C00899,FirstName899,LastName899,customer899@example.com,+1-800-4296708,1542485484432
C00900,FirstName900,LastName900,customer900@example.com,+1-800-8972956,1631391084432
C00901,FirstName901,LastName901,customer901@example.com,+1-800-1226984,1706127084432
C00902,FirstName902,LastName902,customer902@example.com,+1-800-8438423,1466885484432
C00903,FirstName903,LastName903,customer903@example.com,+1-800-9191760,1576267884432
C00904,FirstName904,LastName904,customer904@example.com,+1-800-2859639,1421871084432
C00905,FirstName905,LastName905,customer905@example.com,+1-800-2638644,1464466284432
C00906,FirstName906,LastName906,customer906@example.com,+1-800-4896262,1551039084432
C00907,FirstName907,LastName907,customer907@example.com,+1-800-5729533,1602619884432
C00908,FirstName908,LastName908,customer908@example.com,+1-800-7468271,1612642284432
C00909,FirstName909,LastName909,customer909@example.com,+1-800-2708203,1599682284432
C00910,FirstName910,LastName910,customer910@example.com,+1-800-4521449,1703016684432
C00911,FirstName911,LastName911,customer911@example.com,+1-800-9941446,1550520684432
C00912,FirstName912,LastName912,customer912@example.com,+1-800-2526046,1585512684432
C00913,FirstName913,LastName913,customer913@example.com,+1-800-6455428,1475093484432
C00914,FirstName914,LastName914,customer914@example.com,+1-800-2779330,1494015084432
C00915,FirstName915,LastName915,customer915@example.com,+1-800-5891251,1732997484432
C00916,FirstName916,LastName916,customer916@example.com,+1-800-9943525,1435608684432
C00917,FirstName917,LastName917,customer917@example.com,+1-800-1760106,1520021484432
C00918,FirstName918,LastName918,customer918@example.com,+1-800-8677890,1634328684432
C00919,FirstName919,LastName919,customer919@example.com,+1-800-6206958,1567282284432
C00920,FirstName920,LastName920,customer920@example.com,+1-800-6804713,1448309484432
C00921,FirstName921,LastName921,customer921@example.com,+1-800-6914850,1595794284432
C00922,FirstName922,LastName922,customer922@example.com,+1-800-8360602,1562184684432
C00923,FirstName923,LastName923,customer923@example.com,+1-800-3953583,1691352684432
C00924,FirstName924,LastName924,customer924@example.com,+1-800-4380315,1474575084432
C00925,FirstName925,LastName925,customer925@example.com,+1-800-5948720,1717186284432
C00926,FirstName926,LastName926,customer926@example.com,+1-800-7807534,1533240684432
C00927,FirstName927,LastName927,customer927@example.com,+1-800-4261752,1535141484432
C00928,FirstName928,LastName928,customer928@example.com,+1-800-9717202,1458159084432
C00929,FirstName929,LastName929,customer929@example.com,+1-800-2243144,1428437484432
C00930,FirstName930,LastName930,customer930@example.com,+1-800-5949860,1563048684432
C00931,FirstName931,LastName931,customer931@example.com,+1-800-6444008,1688674284432
C00932,FirstName932,LastName932,customer932@example.com,+1-800-8219572,1446840684432
C00933,FirstName933,LastName933,customer933@example.com,+1-800-7697312,1626639084432
C00934,FirstName934,LastName934,customer934@example.com,+1-800-8642366,1673467884432
C00935,FirstName935,LastName935,customer935@example.com,+1-800-8362685,1716754284432
C00936,FirstName936,LastName936,customer936@example.com,+1-800-1901021,1713643884432
C00937,FirstName937,LastName937,customer937@example.com,+1-800-5778826,1577995884432
C00938,FirstName938,LastName938,customer938@example.com,+1-800-4586098,1703016684432
C00939,FirstName939,LastName939,customer939@example.com,+1-800-8607211,1612123884432
C00940,FirstName940,LastName940,customer940@example.com,+1-800-4630337,1669147884432
C00941,FirstName941,LastName941,customer941@example.com,+1-800-5516921,1596571884432
C00942,FirstName942,LastName942,customer942@example.com,+1-800-6661823,1663099884432
C00943,FirstName943,LastName943,customer943@example.com,+1-800-3115088,1428783084432
C00944,FirstName944,LastName944,customer944@example.com,+1-800-2352978,1530043884432
C00945,FirstName945,LastName945,customer945@example.com,+1-800-4094361,1507407084432
C00946,FirstName946,LastName946,customer946@example.com,+1-800-9899738,1532117484432
C00947,FirstName947,LastName947,customer947@example.com,+1-800-5733360,1733515884432
C00948,FirstName948,LastName948,customer948@example.com,+1-800-2011513,1446495084432
C00949,FirstName949,LastName949,customer949@example.com,+1-800-3292067,1608063084432
C00950,FirstName950,LastName950,customer950@example.com,+1-800-6157807,1708373484432
C00951,FirstName951,LastName951,customer951@example.com,+1-800-3192553,1718482284432
C00952,FirstName952,LastName952,customer952@example.com,+1-800-9251585,1622232684432
C00953,FirstName953,LastName953,customer953@example.com,+1-800-4253787,1723407084432
C00954,FirstName954,LastName954,customer954@example.com,+1-800-3442180,1650312684432
C00955,FirstName955,LastName955,customer955@example.com,+1-800-6368829,1420315884432
C00956,FirstName956,LastName956,customer956@example.com,+1-800-2545367,1731787884432
C00957,FirstName957,LastName957,customer957@example.com,+1-800-5400455,1715976684432
C00958,FirstName958,LastName958,customer958@example.com,+1-800-2100555,1581019884432
C00959,FirstName959,LastName959,customer959@example.com,+1-800-3574763,1516651884432
C00960,FirstName960,LastName960,customer960@example.com,+1-800-8300130,1650831084432
C00961,FirstName961,LastName961,customer961@example.com,+1-800-7618281,1543090284432
C00962,FirstName962,LastName962,customer962@example.com,+1-800-5303686,1531339884432
C00963,FirstName963,LastName963,customer963@example.com,+1-800-1430949,1468786284432
C00964,FirstName964,LastName964,customer964@example.com,+1-800-5685531,1638475884432
C00965,FirstName965,LastName965,customer965@example.com,+1-800-2094628,1435781484432
C00966,FirstName966,LastName966,customer966@example.com,+1-800-6380611,1639771884432
C00967,FirstName967,LastName967,customer967@example.com,+1-800-6705995,1578514284432
C00968,FirstName968,LastName968,customer968@example.com,+1-800-4782527,1623010284432
C00969,FirstName969,LastName969,customer969@example.com,+1-800-6626851,1501531884432
C00970,FirstName970,LastName970,customer970@example.com,+1-800-4196920,1535659884432
C00971,FirstName971,LastName971,customer971@example.com,+1-800-5145911,1698437484432
C00972,FirstName972,LastName972,customer972@example.com,+1-800-7516323,1539375084432
C00973,FirstName973,LastName973,customer973@example.com,+1-800-7641514,1555618284432
C00974,FirstName974,LastName974,customer974@example.com,+1-800-5371228,1448050284432
C00975,FirstName975,LastName975,customer975@example.com,+1-800-3056121,1575749484432
C00976,FirstName976,LastName976,customer976@example.com,+1-800-3079959,1542658284432
C00977,FirstName977,LastName977,customer977@example.com,+1-800-5097732,1648930284432
C00978,FirstName978,LastName978,customer978@example.com,+1-800-6735411,1593893484432
C00979,FirstName979,LastName979,customer979@example.com,+1-800-4616002,1634415084432
C00980,FirstName980,LastName980,customer980@example.com,+1-800-1311784,1624133484432
C00981,FirstName981,LastName981,customer981@example.com,+1-800-1589743,1637093484432
C00982,FirstName982,LastName982,customer982@example.com,+1-800-6584537,1543176684432
C00983,FirstName983,LastName983,customer983@example.com,+1-800-8008291,1424290284432
C00984,FirstName984,LastName984,customer984@example.com,+1-800-5576351,1443384684432
C00985,FirstName985,LastName985,customer985@example.com,+1-800-8083178,1705263084432
C00986,FirstName986,LastName986,customer986@example.com,+1-800-4452393,1575749484432
C00987,FirstName987,LastName987,customer987@example.com,+1-800-1829222,1479240684432
C00988,FirstName988,LastName988,customer988@example.com,+1-800-7606730,1678133484432
C00989,FirstName989,LastName989,customer989@example.com,+1-800-9432652,1643659884432
C00990,FirstName990,LastName990,customer990@example.com,+1-800-1558548,1560283884432
C00991,FirstName991,LastName991,customer991@example.com,+1-800-5946009,1706645484432
C00992,FirstName992,LastName992,customer992@example.com,+1-800-7892025,1490472684432
C00993,FirstName993,LastName993,customer993@example.com,+1-800-1466042,1532635884432
C00994,FirstName994,LastName994,customer994@example.com,+1-800-3464223,1640808684432
C00995,FirstName995,LastName995,customer995@example.com,+1-800-2787222,1704831084432
C00996,FirstName996,LastName996,customer996@example.com,+1-800-4501791,1646856684432
C00997,FirstName997,LastName997,customer997@example.com,+1-800-2415678,1568405484432
C00998,FirstName998,LastName998,customer998@example.com,+1-800-2188618,1420575084432
C00999,FirstName999,LastName999,customer999@example.com,+1-800-2110927,1676405484432
C01000,FirstName1000,LastName1000,customer1000@example.com,+1-800-9577319,1673813484432
